,IR_generic_id,IR_generic_name,Ingredient,lexi_generic_id,lexi_generic_name,rows_in_db,catgs
1521,50712,PALBOCICLIB CAPSULE ORAL 125 mg,PALBOCICLIB,2582,Palbociclib,Palbociclib,2582|3815|3816|3817|3818|3876|3929
2338,52723,PALBOCICLIB CAPSULE ORAL 75 mg,PALBOCICLIB,2582,Palbociclib,Palbociclib,2582|3815|3816|3817|3818|3876|3929
122,2395,PACLITAXEL INJECTION PARENTERAL 6 mg/1mL 25 mL,PACLITAXEL,2579,PACLitaxel (Conventional),PACLitaxel (Conventional) | PACLitaxel (Protein Bound),2579|3633|3672|3769|3770|3771|3816|3817|3818|3872|3875|3929|3950|3951|3976|3977|4043
179,4098,PACLITAXEL INJECTION PARENTERAL 6 mg/1mL 5 mL,PACLITAXEL,2579,PACLitaxel (Conventional),PACLitaxel (Conventional) | PACLitaxel (Protein Bound),2579|3633|3672|3769|3770|3771|3816|3817|3818|3872|3875|3929|3950|3951|3976|3977|4043
131,50293,PACLITAXEL INJECTION PARENTERAL 6 mg/1mL 50 mL,PACLITAXEL,2579,PACLitaxel (Conventional),PACLitaxel (Conventional) | PACLitaxel (Protein Bound),2579|3633|3672|3769|3770|3771|3816|3817|3818|3872|3875|3929|3950|3951|3976|3977|4043
2148,13879,"PACLITAXEL INJECTION, POWDER, FOR SUSPENSION PARENTERAL 100 mg",PACLITAXEL,2579,PACLitaxel (Conventional),PACLitaxel (Conventional) | PACLitaxel (Protein Bound),2579|3633|3672|3769|3770|3771|3816|3817|3818|3872|3875|3929|3950|3951|3976|3977|4043
215,2396,PACLITAXEL INJECTION PARENTERAL 6 mg/1mL 16.7 mL,PACLITAXEL,2579,PACLitaxel (Conventional),PACLitaxel (Conventional) | PACLitaxel (Protein Bound),2579|3633|3672|3769|3770|3771|3816|3817|3818|3872|3875|3929|3950|3951|3976|3977|4043
449,939,OXYTOCIN INJECTION PARENTERAL 10 U/1mL,OXYTOCIN,2574,Oxytocin,Oxytocin,2574|3968|3996
2251,940,OXYTOCIN INJECTION PARENTERAL 5 U/1mL,OXYTOCIN,2574,Oxytocin,Oxytocin,2574|3968|3996
188,936,OXYMETHOLONE TABLET ORAL 50 mg,OXYMETHOLONE,2569,Oxymetholone,Oxymetholone,3598
997,12319,OXYMETAZOLINE HYDROCHLORIDE SPRAY NASAL 0.05 % 15 mL,OXYMETAZOLINE HYDROCHLORIDE,2566,Oxymetazoline (Nasal),Oxymetazoline (Nasal) | Oxymetazoline (Ophthalmic) | Oxymetazoline (Topical),3586|3826|3827|4042
2300,12620,OXYMETAZOLINE HYDROCHLORIDE SPRAY NASAL 0.1 %,OXYMETAZOLINE HYDROCHLORIDE,2566,Oxymetazoline (Nasal),Oxymetazoline (Nasal) | Oxymetazoline (Ophthalmic) | Oxymetazoline (Topical),3586|3826|3827|4042
2081,13898,OXYMETAZOLINE HYDROCHLORIDE SPRAY NASAL 0.05 % 20 mL,OXYMETAZOLINE HYDROCHLORIDE,2566,Oxymetazoline (Nasal),Oxymetazoline (Nasal) | Oxymetazoline (Ophthalmic) | Oxymetazoline (Topical),3586|3826|3827|4042
1578,18964,OXYCODONE HYDROCHLORIDE TABLET ORAL 15 mg,OXYCODONE HYDROCHLORIDE,2560,OxyCODONE,OxyCODONE,2560|3702|3789|3791|3816|3817|3818|3837|3959|3961
1585,19781,OXYCODONE HYDROCHLORIDE TABLET ORAL 30 mg,OXYCODONE HYDROCHLORIDE,2560,OxyCODONE,OxyCODONE,2560|3702|3789|3791|3816|3817|3818|3837|3959|3961
1716,51526,"OXYCODONE HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL 40 mg",OXYCODONE HYDROCHLORIDE,2560,OxyCODONE,OxyCODONE,2560|3702|3789|3791|3816|3817|3818|3837|3959|3961
1586,10635,OXYCODONE HYDROCHLORIDE TABLET ORAL 5 mg,OXYCODONE HYDROCHLORIDE,2560,OxyCODONE,OxyCODONE,2560|3702|3789|3791|3816|3817|3818|3837|3959|3961
1779,52632,ACETAMINOPHEN / OXYCODONE HYDROCHLORIDE TABLET ORAL 325 mg/5 mg,OXYCODONE HYDROCHLORIDE,2560,OxyCODONE,OxyCODONE,2560|3702|3789|3791|3816|3817|3818|3837|3959|3961
1777,52633,ACETAMINOPHEN / OXYCODONE HYDROCHLORIDE TABLET ORAL 325 mg/10 mg,OXYCODONE HYDROCHLORIDE,2560,OxyCODONE,OxyCODONE,2560|3702|3789|3791|3816|3817|3818|3837|3959|3961
1683,51525,"OXYCODONE HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL 10 mg",OXYCODONE HYDROCHLORIDE,2560,OxyCODONE,OxyCODONE,2560|3702|3789|3791|3816|3817|3818|3837|3959|3961
1695,20629,"OXYCODONE HYDROCHLORIDE TABLET, EXTENDED RELEASE ORAL 20 mg",OXYCODONE HYDROCHLORIDE,2560,OxyCODONE,OxyCODONE,2560|3702|3789|3791|3816|3817|3818|3837|3959|3961
1409,935,OXYBUTYNIN HYDROCHLORIDE TABLET ORAL 5 mg,OXYBUTYNIN HYDROCHLORIDE,2558,Oxybutynin,Oxybutynin,2558|3615|3819|3820
976,2280,OXCARBAZEPINE TABLET ORAL 150 mg,OXCARBAZEPINE,2551,OXcarbazepine,OXcarbazepine,2551|3618|3621|3808|3811|3816|3817|3820|3871
1042,2447,OXCARBAZEPINE TABLET ORAL 300 mg,OXCARBAZEPINE,2551,OXcarbazepine,OXcarbazepine,2551|3618|3621|3808|3811|3816|3817|3820|3871
413,934,OXAZEPAM TABLET ORAL 10 mg,OXAZEPAM,2550,Oxazepam,Oxazepam,3607|3655|3656|3702
1602,52688,OXANDROLONE TABLET ORAL 10 mg,OXANDROLONE,2547,Oxandrolone,Oxandrolone,2547|3598
1609,1878,OXANDROLONE TABLET ORAL 2.5 mg,OXANDROLONE,2547,Oxandrolone,Oxandrolone,2547|3598
668,7040,"OXALIPLATIN INJECTION, SOLUTION, CONCENTRATE PARENTERAL 5 mg/1mL 20 mL",OXALIPLATIN,2546,Oxaliplatin,Oxaliplatin,2546|3633|3929|3958|3981|3995|3996
1228,1916,"OXALIPLATIN INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 100 mg",OXALIPLATIN,2546,Oxaliplatin,Oxaliplatin,2546|3633|3929|3958|3981|3995|3996
623,7041,"OXALIPLATIN INJECTION, SOLUTION, CONCENTRATE PARENTERAL 5 mg/1mL 10 mL",OXALIPLATIN,2546,Oxaliplatin,Oxaliplatin,2546|3633|3929|3958|3981|3995|3996
1258,1915,"OXALIPLATIN INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 50 mg",OXALIPLATIN,2546,Oxaliplatin,Oxaliplatin,2546|3633|3929|3958|3981|3995|3996
2317,51520,"OSELTAMIVIR (AS PHOSPHATE) POWDER, FOR SUSPENSION ORAL 60 mg/5mL 75 mL",OSELTAMIVIR (AS PHOSPHATE),2539,Oseltamivir,Oseltamivir,2539|3645
1222,5437,OSELTAMIVIR (AS PHOSPHATE) CAPSULE ORAL 75 mg,OSELTAMIVIR (AS PHOSPHATE),2539,Oseltamivir,Oseltamivir,2539|3645
67,2283,ORLISTAT CAPSULE ORAL 120 mg,ORLISTAT,2533,Orlistat,Orlistat,2533|3837
1498,17486,OPIUM TINCTURE ORAL 10 mg/1mL 250 mL,OPIUM,2529,Opium,Opium,2529|3702|3837|3959
402,2091,ONDANSETRON INJECTION PARENTERAL 2 mg/1 mL 2 mL,ONDANSETRON,2527,Ondansetron,Ondansetron,2527|3620|3724|3727|3728|3781|3782|3789|3791|3799|3802|3803|3819|3820|3976|3977
1325,2092,ONDANSETRON INJECTION PARENTERAL 2 mg/1 mL 4 mL,ONDANSETRON,2527,Ondansetron,Ondansetron,2527|3620|3724|3727|3728|3781|3782|3789|3791|3799|3802|3803|3819|3820|3976|3977
1368,52024,"ONDANSETRON TABLET, ORALLY DISINTEGRATING ORAL 4 mg",ONDANSETRON,2527,Ondansetron,Ondansetron,2527|3620|3724|3727|3728|3781|3782|3789|3791|3799|3802|3803|3819|3820|3976|3977
140,2093,ONDANSETRON TABLET ORAL 4 mg,ONDANSETRON,2527,Ondansetron,Ondansetron,2527|3620|3724|3727|3728|3781|3782|3789|3791|3799|3802|3803|3819|3820|3976|3977
1789,52086,ONDANSETRON TABLET ORAL 8 mg,ONDANSETRON,2527,Ondansetron,Ondansetron,2527|3620|3724|3727|3728|3781|3782|3789|3791|3799|3802|3803|3819|3820|3976|3977
378,2394,ONDANSETRON SOLUTION ORAL 4 mg/5mL 60 mL,ONDANSETRON,2527,Ondansetron,Ondansetron,2527|3620|3724|3727|3728|3781|3782|3789|3791|3799|3802|3803|3819|3820|3976|3977
2091,52025,"ONDANSETRON TABLET, ORALLY DISINTEGRATING ORAL 8 mg",ONDANSETRON,2527,Ondansetron,Ondansetron,2527|3620|3724|3727|3728|3781|3782|3789|3791|3799|3802|3803|3819|3820|3976|3977
29,931,"OMEPRAZOLE CAPSULE, DELAYED RELEASE PELLETS ORAL 20 mg",OMEPRAZOLE,2521,Omeprazole,Omeprazole,2521|3734|3737|3738|3753|3756|3757|3758|3759|3761|3781|3782|3789|3791|3819|3820|3888|3939
1717,52204,"OMEPRAZOLE (AS SODIUM) INJECTION, POWDER, FOR SOLUTION PARENTERAL 40 mg",OMEPRAZOLE (AS SODIUM),2521,Omeprazole,Omeprazole,2521|3734|3737|3738|3753|3756|3757|3758|3759|3761|3781|3782|3789|3791|3819|3820|3888|3939
1932,7525,"OMALIZUMAB INJECTION, POWDER, FOR SOLUTION PARENTERAL 150 mg",OMALIZUMAB,2517,Omalizumab,Omalizumab,3578|3847|3924
1049,12282,"OLOPATADINE HYDROCHLORIDE SOLUTION, DROPS OPHTHALMIC 5 mg/5mL 5 mL",OLOPATADINE HYDROCHLORIDE,2512,Olopatadine (Ophthalmic),Olopatadine (Nasal) | Olopatadine (Ophthalmic) | Olopatadine (Systemic),
1693,52459,OLOPATADINE HYDROCHLORIDE SPRAY NASAL 0.6 % 15 mL,OLOPATADINE HYDROCHLORIDE,2511,Olopatadine (Nasal),Olopatadine (Nasal) | Olopatadine (Ophthalmic) | Olopatadine (Systemic),
1285,18871,OLOPATADINE HYDROCHLORIDE SPRAY NASAL 0.6 % 20 mL,OLOPATADINE HYDROCHLORIDE,2511,Olopatadine (Nasal),Olopatadine (Nasal) | Olopatadine (Ophthalmic) | Olopatadine (Systemic),
2134,2035,OLANZAPINE TABLET ORAL 10 mg,OLANZAPINE,2497,OLANZapine,OLANZapine,2497|3581|3615|3638|3641|3702|3724|3725|3726|3729|3789|3791|3867|3997|3999|4065
2322,2746,OLANZAPINE TABLET ORAL 15 mg,OLANZAPINE,2497,OLANZapine,OLANZapine,2497|3581|3615|3638|3641|3702|3724|3725|3726|3729|3789|3791|3867|3997|3999|4065
2141,2751,OLANZAPINE TABLET ORAL 2.5 mg,OLANZAPINE,2497,OLANZapine,OLANZapine,2497|3581|3615|3638|3641|3702|3724|3725|3726|3729|3789|3791|3867|3997|3999|4065
526,1907,OLANZAPINE TABLET ORAL 5 mg,OLANZAPINE,2497,OLANZapine,OLANZapine,2497|3581|3615|3638|3641|3702|3724|3725|3726|3729|3789|3791|3867|3997|3999|4065
2210,50393,"OLANZAPINE INJECTION, POWDER, FOR SOLUTION PARENTERAL 10 mg",OLANZAPINE,2497,OLANZapine,OLANZapine,2497|3581|3615|3638|3641|3702|3724|3725|3726|3729|3789|3791|3867|3997|3999|4065
640,930,OFLOXACIN TABLET ORAL 200 mg,OFLOXACIN,2495,Ofloxacin (Systemic),"Ofloxacin (Ophthalmic) | Ofloxacin (Otic) | Ofloxacin (Systemic) | Ofloxacin, Prednisolone, and Tetrahydrozoline",3610|3980|3995|4012
986,2009,OFLOXACIN TABLET ORAL 300 mg,OFLOXACIN,2495,Ofloxacin (Systemic),"Ofloxacin (Ophthalmic) | Ofloxacin (Otic) | Ofloxacin (Systemic) | Ofloxacin, Prednisolone, and Tetrahydrozoline",3610|3980|3995|4012
1034,52369,"OFLOXACIN SOLUTION, DROPS OPHTHALMIC 3 mg/1mL 5 mL",OFLOXACIN,2493,Ofloxacin (Ophthalmic),"Ofloxacin (Ophthalmic) | Ofloxacin (Otic) | Ofloxacin (Systemic) | Ofloxacin, Prednisolone, and Tetrahydrozoline",
550,5427,"OCTREOTIDE (AS ACETATE) INJECTION, POWDER, LYOPHILIZED, FOR SUSPENSION, EXTENDED RELEASE PARENTERAL 30 mg",OCTREOTIDE (AS ACETATE),2490,Octreotide,Octreotide,2490|3580|3674|3837|3867|3870|4037
1293,928,OCTREOTIDE (AS ACETATE) INJECTION PARENTERAL 50 ug/1mL,OCTREOTIDE (AS ACETATE),2490,Octreotide,Octreotide,2490|3580|3674|3837|3867|3870|4037
559,2391,"OCTREOTIDE (AS ACETATE) INJECTION, POWDER, LYOPHILIZED, FOR SUSPENSION, EXTENDED RELEASE PARENTERAL 20 mg",OCTREOTIDE (AS ACETATE),2490,Octreotide,Octreotide,2490|3580|3674|3837|3867|3870|4037
1129,52172,"OCRELIZUMAB INJECTION, SOLUTION, CONCENTRATE PARENTERAL 30 mg/1mL 10 mL",OCRELIZUMAB,2488,Ocrelizumab,Ocrelizumab,2488|3847|3877|3924
1332,924,NYSTATIN TABLET VAGINAL 100000 [iU],NYSTATIN,2482,Nystatin (Topical),"Nystatin (Oral) | Nystatin (Topical) | Nystatin and Triamcinolone | Nystatin, Hydrocortisone, Dimethicone, and Benzalkonium Chloride",3625
2051,923,NYSTATIN OINTMENT TOPICAL 100000 [iU]/1g 15 g,NYSTATIN,2482,Nystatin (Topical),"Nystatin (Oral) | Nystatin (Topical) | Nystatin and Triamcinolone | Nystatin, Hydrocortisone, Dimethicone, and Benzalkonium Chloride",3625
600,921,NORTRIPTYLINE TABLET ORAL 10 mg,NORTRIPTYLINE,2477,Nortriptyline,Nortriptyline,2477|3581|3615|3702|3716|3724|3727|3728|3757|3760|3761|3789|3790|3819|3820|3836|3996|4024|4054|4055
445,922,NORTRIPTYLINE TABLET ORAL 25 mg,NORTRIPTYLINE,2477,Nortriptyline,Nortriptyline,2477|3581|3615|3702|3716|3724|3727|3728|3757|3760|3761|3789|3790|3819|3820|3836|3996|4024|4054|4055
250,1620,NOREPINEPHRINE (AS BITARTRATE) INJECTION PARENTERAL 0.1 % 10 mL,NOREPINEPHRINE (AS BITARTRATE),2469,Norepinephrine,Norepinephrine,2469|3583|3584|3707|3867|4042
1140,50047,NOREPINEPHRINE (AS BITARTRATE) INJECTION PARENTERAL 0.1 % 4 mL,NOREPINEPHRINE (AS BITARTRATE),2469,Norepinephrine,Norepinephrine,2469|3583|3584|3707|3867|4042
671,916,"NITROPRUSSIDE SODIUM INJECTION, POWDER, FOR SOLUTION PARENTERAL 50 mg",NITROPRUSSIDE SODIUM,2462,Nitroprusside,Nitroprusside,2462|3631|3672|3920
2061,910,NITROGLYCERIN OINTMENT TOPICAL 2 % 30 g,NITROGLYCERIN,2461,Nitroglycerin,Nitroglycerin,2461|3672|3872|3920|4086
45,915,"NITROGLYCERIN TABLET, EXTENDED RELEASE ORAL 6.4 mg",NITROGLYCERIN,2461,Nitroglycerin,Nitroglycerin,2461|3672|3872|3920|4086
1309,51860,NITROGLYCERIN INJECTION PARENTERAL 1 mg/1mL 10 mL,NITROGLYCERIN,2461,Nitroglycerin,Nitroglycerin,2461|3672|3872|3920|4086
1306,1832,NITROGLYCERIN SPRAY SUBLINGUAL 400 ug/1{dose} 200 {dose},NITROGLYCERIN,2461,Nitroglycerin,Nitroglycerin,2461|3672|3872|3920|4086
386,914,NITROGLYCERIN INJECTION PARENTERAL 5 mg/1mL 2 mL,NITROGLYCERIN,2461,Nitroglycerin,Nitroglycerin,2461|3672|3872|3920|4086
1588,1727,"NITROGLYCERIN CAPSULE, LIQUID FILLED ORAL 0.4 mg",NITROGLYCERIN,2461,Nitroglycerin,Nitroglycerin,2461|3672|3872|3920|4086
13,913,"NITROGLYCERIN TABLET, EXTENDED RELEASE ORAL 2.6 mg",NITROGLYCERIN,2461,Nitroglycerin,Nitroglycerin,2461|3672|3872|3920|4086
414,1812,NITROGLYCERIN INJECTION PARENTERAL 1 mg/1mL 5 mL,NITROGLYCERIN,2461,Nitroglycerin,Nitroglycerin,2461|3672|3872|3920|4086
1030,909,NITROFURAZONE CREAM TOPICAL 0.2 % 30 g,NITROFURAZONE,2459,Nitrofurazone,Nitrofurazone,3614
2185,11725,NITROFURANTOIN SUSPENSION ORAL 25 mg/5mL 240 mL,NITROFURANTOIN,2458,Nitrofurantoin,Nitrofurantoin,2458|3610|3611|3614|3920
1192,907,NITROFURANTOIN TABLET ORAL 100 mg,NITROFURANTOIN,2458,Nitrofurantoin,Nitrofurantoin,2458|3610|3611|3614|3920
2259,51882,NITROFURANTOIN SUSPENSION ORAL 25 mg/5mL 100 mL,NITROFURANTOIN,2458,Nitrofurantoin,Nitrofurantoin,2458|3610|3611|3614|3920
1924,906,NITRAZEPAM TABLET ORAL 5 mg,NITRAZEPAM,2455,Nitrazepam,Nitrazepam,2455|3607|3655|3702
1599,6346,NITISINONE CAPSULE ORAL 5 mg,NITISINONE,2454,Nitisinone,Nitisinone,2454|3776|3793|3794|3939
1572,6340,NITISINONE CAPSULE ORAL 10 mg,NITISINONE,2454,Nitisinone,Nitisinone,2454|3776|3793|3794|3939
1631,888,"NAPHAZOLINE / ANTAZOLINE SOLUTION, DROPS OPHTHALMIC 0.05 %/0.5 % 10 mL",ANTAZOLINE,245,Antazoline (Ophthalmic),Antazoline (Ophthalmic),3615|3702
1422,904,"NIMODIPINE INJECTION, SOLUTION INTRAVENOUS 0.2 mg/1mL 50 mL",NIMODIPINE,2447,NiMODipine,NiMODipine,2447|3631|3672|3681|3682|3816|3818|3819|3837|3887
1465,905,NIMODIPINE TABLET ORAL 30 mg,NIMODIPINE,2447,NiMODipine,NiMODipine,2447|3631|3672|3681|3682|3816|3818|3819|3837|3887
51,12273,NILOTINIB CAPSULE ORAL 200 mg,NILOTINIB,2443,Nilotinib,Nilotinib,2443|3739|3812|3813|3816|3817|3818|3867|3929|3976|3977|3997|4004|4009
1773,51798,NILOTINIB CAPSULE ORAL 150 mg,NILOTINIB,2443,Nilotinib,Nilotinib,2443|3739|3812|3813|3816|3817|3818|3867|3929|3976|3977|3997|4004|4009
1892,902,"NIFEDIPINE CAPSULE, LIQUID FILLED ORAL 10 mg",NIFEDIPINE,2439,NIFEdipine,NIFEdipine,2439|3631|3672|3681|3682|3789|3791|3816|3817|3818|3837|3887
1701,903,NIFEDIPINE TABLET ORAL 10 mg,NIFEDIPINE,2439,NIFEdipine,NIFEdipine,2439|3631|3672|3681|3682|3789|3791|3816|3817|3818|3837|3887
93,6459,NICORANDIL TABLET ORAL 10 mg,NICORANDIL,2437,Nicorandil,Nicorandil,2437|3920|4086
91,6461,NICORANDIL TABLET ORAL 20 mg,NICORANDIL,2437,Nicorandil,Nicorandil,2437|3920|4086
1487,897,"NICLOSAMIDE TABLET, CHEWABLE ORAL 500 mg",NICLOSAMIDE,2436,Niclosamide,Niclosamide,2436|3604
1800,898,NICOTINIC ACID TABLET ORAL 100 mg,NICOTINIC ACID,2432,Niacin,Nicotinic Acid (SYN),2432|3867
1801,899,NICOTINIC ACID TABLET ORAL 25 mg,NICOTINIC ACID,2432,Niacin,Nicotinic Acid (SYN),2432|3867
1867,895,NEOSTIGMINE METHYLSULFATE INJECTION PARENTERAL 2.5 mg/1mL 1 mL,NEOSTIGMINE METHYLSULFATE,2422,Neostigmine,PMS-Neostigmine Methylsulfate (CAN),2422|3574|3674
389,893,NEOSTIGMINE METHYLSULFATE INJECTION PARENTERAL 0.5 mg/1mL 1 mL,NEOSTIGMINE METHYLSULFATE,2422,Neostigmine,PMS-Neostigmine Methylsulfate (CAN),2422|3574|3674
1672,51129,"POLYMYXIN B / NEOMYCIN SULFATE / HYDROCORTISONE SUSPENSION, DROPS AURICULAR (OTIC) 10000 [iU]/5 mg/10 mg/1mL 5 mL",NEOMYCIN SULFATE,2408,Neomycin,Neomycin,2408|3593|3610|3614
675,890,"NATAMYCIN SOLUTION, DROPS OPHTHALMIC 5 % 3 mL",NATAMYCIN,2396,Natamycin,Natamycin,
2243,52905,"NATAMYCIN SOLUTION, DROPS OPHTHALMIC 5 % 5 mL",NATAMYCIN,2396,Natamycin,Natamycin,
697,12534,"NATALIZUMAB INJECTION, SOLUTION, CONCENTRATE PARENTERAL 20 mg/1mL 15 mL",NATALIZUMAB,2395,Natalizumab,Natalizumab,2395|3847|3877|3924
1564,18457,"NAPROXEN CAPSULE, LIQUID FILLED ORAL 200 mg",NAPROXEN,2390,Naproxen,Naproxen,2390|3579|3724|3727|3728|3781|3782|3837|3934|3936|3980
520,2076,NAPROXEN SUPPOSITORY RECTAL 500 mg,NAPROXEN,2390,Naproxen,Naproxen,2390|3579|3724|3727|3728|3781|3782|3837|3934|3936|3980
910,1606,"NAPROXEN TABLET, DELAYED RELEASE ORAL 500 mg",NAPROXEN,2390,Naproxen,Naproxen,2390|3579|3724|3727|3728|3781|3782|3837|3934|3936|3980
911,889,NAPROXEN TABLET ORAL 250 mg,NAPROXEN,2390,Naproxen,Naproxen,2390|3579|3724|3727|3728|3781|3782|3837|3934|3936|3980
2094,15589,SUMATRIPTAN (AS SUCCINATE) / NAPROXEN TABLET ORAL 85 mg/500 mg,NAPROXEN,2390,Naproxen,Naproxen,2390|3579|3724|3727|3728|3781|3782|3837|3934|3936|3980
1630,888,"NAPHAZOLINE / ANTAZOLINE SOLUTION, DROPS OPHTHALMIC 0.05 %/0.5 % 10 mL",NAPHAZOLINE,2387,Naphazoline and Antazoline (Ophthalmic),Naphazoline (Nasal) | Naphazoline (Ophthalmic) | Naphazoline and Antazoline (Nasal) | Naphazoline and Antazoline (Ophthalmic) | Naphazoline and Chlorpheniramine | Naphazoline and Pheniramine,3586|4042
1014,887,"NAPHAZOLINE HYDROCHLORIDE SOLUTION, DROPS OPHTHALMIC 0.1 % 10 mL",NAPHAZOLINE HYDROCHLORIDE,2387,Naphazoline and Antazoline (Ophthalmic),Naphazoline (Nasal) | Naphazoline (Ophthalmic) | Naphazoline and Antazoline (Nasal) | Naphazoline and Antazoline (Ophthalmic) | Naphazoline and Chlorpheniramine | Naphazoline and Pheniramine,3586|4042
1324,51887,NAPHAZOLINE HYDROCHLORIDE SPRAY NASAL 0.05 % 15 mL,NAPHAZOLINE HYDROCHLORIDE,2386,Naphazoline and Antazoline (Nasal),Naphazoline (Nasal) | Naphazoline (Ophthalmic) | Naphazoline and Antazoline (Nasal) | Naphazoline and Antazoline (Ophthalmic) | Naphazoline and Chlorpheniramine | Naphazoline and Pheniramine,
1576,886,"NAPHAZOLINE HYDROCHLORIDE SOLUTION, DROPS NASAL 0.05 % 10 mL",NAPHAZOLINE HYDROCHLORIDE,2386,Naphazoline and Antazoline (Nasal),Naphazoline (Nasal) | Naphazoline (Ophthalmic) | Naphazoline and Antazoline (Nasal) | Naphazoline and Antazoline (Ophthalmic) | Naphazoline and Chlorpheniramine | Naphazoline and Pheniramine,
1959,11861,NAPHAZOLINE HYDROCHLORIDE SPRAY NASAL 0.05 % 20 mL,NAPHAZOLINE HYDROCHLORIDE,2386,Naphazoline and Antazoline (Nasal),Naphazoline (Nasal) | Naphazoline (Ophthalmic) | Naphazoline and Antazoline (Nasal) | Naphazoline and Antazoline (Ophthalmic) | Naphazoline and Chlorpheniramine | Naphazoline and Pheniramine,
1323,884,NANDROLONE DECANOATE INJECTION PARENTERAL 25 mg/1mL,NANDROLONE DECANOATE,2383,Nandrolone,Nandrolone,2383|3598
1225,1719,NALTREXONE HYDROCHLORIDE CAPSULE ORAL 50 mg,NALTREXONE HYDROCHLORIDE,2381,Naltrexone,Naltrexone,2381|3692|3962
2151,51777,"NALTREXONE INJECTION, POWDER, FOR SUSPENSION PARENTERAL 380 mg",NALTREXONE,2381,Naltrexone,Naltrexone,2381|3692|3962
1236,1718,NALTREXONE HYDROCHLORIDE CAPSULE ORAL 25 mg,NALTREXONE HYDROCHLORIDE,2381,Naltrexone,Naltrexone,2381|3692|3962
528,1341,NALOXONE HYDROCHLORIDE INJECTION PARENTERAL 0.4 mg/1mL,NALOXONE HYDROCHLORIDE,2380,Naloxone,S.O.S. Naloxone Hydrochloride (CAN),2380|3962
398,882,NALIDIXIC ACID SUSPENSION ORAL 300 mg/5mL 120 mL,NALIDIXIC ACID,2377,Nalidixic Acid,Nalidixic Acid,2377|3610|3980|4012
1463,881,NALIDIXIC ACID TABLET ORAL 500 mg,NALIDIXIC ACID,2377,Nalidixic Acid,Nalidixic Acid,2377|3610|3980|4012
2231,18006,"ANAKINRA INJECTION, SOLUTION PARENTERAL 100 mg/0.67mL 0.67 mL",ANAKINRA,237,Anakinra,Anakinra,237|3669|3877|3895
71,1753,MYCOPHENOLATE MOFETIL TABLET ORAL 500 mg,MYCOPHENOLATE MOFETIL,2360,Mycophenolate,SANDOZ Mycophenolate Mofetil (CAN),2360|3877|3940|3950|3951|4060|4069|4072|4078
2238,50710,"MYCOPHENOLATE MOFETIL POWDER, FOR SUSPENSION ORAL 1 g/5mL 110 g",MYCOPHENOLATE MOFETIL,2360,Mycophenolate,SANDOZ Mycophenolate Mofetil (CAN),2360|3877|3940|3950|3951|4060|4069|4072|4078
1113,7659,ANAGRELIDE HYDROCHLORIDE CAPSULE ORAL 500 ug,ANAGRELIDE HYDROCHLORIDE,236,Anagrelide,Anagrelide,236|3579|3995
169,875,MUPIROCIN OINTMENT TOPICAL 2 % 15 g,MUPIROCIN,2359,Mupirocin,Mupirocin,3614
1694,8277,MOXIFLOXACIN (AS HYDROCHLORIDE) TABLET ORAL 400 mg,MOXIFLOXACIN (AS HYDROCHLORIDE),2349,Moxifloxacin (Systemic),Moxifloxacin (Ophthalmic) | Moxifloxacin (Systemic),2349|3610|3980|3997|4010|4012
2285,14266,"MOXIFLOXACIN SOLUTION, DROPS OPHTHALMIC 0.5 % 5 mL",MOXIFLOXACIN,2348,Moxifloxacin (Ophthalmic),Moxifloxacin (Ophthalmic) | Moxifloxacin (Systemic),
1795,12225,MORPHINE SULFATE SUPPOSITORY RECTAL 10 mg,MORPHINE SULFATE,2342,Morphine (Systemic),Morphine Sulfate SDZ (CAN),2342|3672|3702|3837|3872|3959|3974|3975|4059
1584,1600,MORPHINE SULFATE INJECTION PARENTERAL 10 mg/1mL,MORPHINE SULFATE,2342,Morphine (Systemic),Morphine Sulfate SDZ (CAN),2342|3672|3702|3837|3872|3959|3974|3975|4059
95,1895,"MONTELUKAST TABLET, CHEWABLE ORAL 5 mg",MONTELUKAST,2339,Montelukast,Montelukast,2339|3578|3771|3772|3781|3782|3819|3820|3905
321,9448,MONTELUKAST GRANULE ORAL 4 mg,MONTELUKAST,2339,Montelukast,Montelukast,2339|3578|3771|3772|3781|3782|3819|3820|3905
16,6043,MONTELUKAST TABLET ORAL 10 mg,MONTELUKAST,2339,Montelukast,Montelukast,2339|3578|3771|3772|3781|3782|3819|3820|3905
375,7319,MOMETASONE FUROATE OINTMENT TOPICAL 0.1 % 30 g,MOMETASONE FUROATE,2336,Mometasone (Topical),Mometasone (Nasal) | Mometasone (Oral Inhalation) | Mometasone (Topical) | Mometasone and Formoterol,2336|3708|3714|3819|3820
2062,7502,MOMETASONE FUROATE LOTION TOPICAL 0.1 % 30 mL,MOMETASONE FUROATE,2336,Mometasone (Topical),Mometasone (Nasal) | Mometasone (Oral Inhalation) | Mometasone (Topical) | Mometasone and Formoterol,2336|3708|3714|3819|3820
